time,open,high,low,close,MA №1,MA №2,MA №3,MA №4,Volume,Volume MA
2023-05-31T20:49:00+02:00,27123.88,27127.66,27119.85,27127.42,27133.768000000047,27129.365599999986,NaN,NaN,1.0651,0.37068200000000007
2023-05-31T20:50:00+02:00,27128.69,27129.29,27086.83,27108.82,27131.846500000043,27129.128999999986,NaN,NaN,1.3196,0.42818100000000003
2023-05-31T20:51:00+02:00,27110.24,27110.25,27086.11,27086.11,27129.518000000047,27128.17319999998,NaN,NaN,0.3398,0.422058
2023-05-31T20:52:00+02:00,27078.44,27098.52,27078.44,27098.52,27127.518000000047,27127.388999999985,NaN,NaN,0.14246,0.40806249999999994
2023-05-31T20:53:00+02:00,27102.24,27102.81,27092.83,27101.68,27125.49450000004,27126.97299999998,NaN,NaN,0.34265,0.395385
2023-05-31T20:54:00+02:00,27101.87,27104.57,27100.78,27100.78,27123.875500000042,27126.42839999998,NaN,NaN,0.20005,0.391354
2023-05-31T20:55:00+02:00,27098.5,27108.85,27098.5,27105.03,27122.377000000044,27126.131799999977,NaN,NaN,0.27542,0.39119199999999993
2023-05-31T20:56:00+02:00,27108,27109.34,27105.9,27106.21,27120.274000000045,27125.943999999974,NaN,NaN,0.17013,0.37911999999999996
2023-05-31T20:57:00+02:00,27109,27117.98,27109,27115.47,27119.236000000044,27125.585399999978,NaN,NaN,0.34918,0.3696814999999999
2023-05-31T20:58:00+02:00,27119.3,27119.31,27110.36,27110.77,27118.409500000045,27125.354999999978,NaN,NaN,0.04783,0.3680264999999999
2023-05-31T20:59:00+02:00,27105.95,27107.23,27102.89,27106.39,27116.96800000004,27124.948599999974,NaN,NaN,0.07687,0.36868049999999986
2023-05-31T21:00:00+02:00,27101.92,27112.46,27097.7,27097.7,27115.21900000004,27124.30779999998,NaN,NaN,0.32156,0.3812799999999999
2023-05-31T21:01:00+02:00,27096.05,27096.05,27076.42,27082.56,27113.28250000004,27123.657399999975,NaN,NaN,0.78277,0.3873759999999999
2023-05-31T21:02:00+02:00,27075.47,27087.28,27075.09,27086.67,27110.67550000004,27123.168399999977,NaN,NaN,0.54275,0.4017289999999999
2023-05-31T21:03:00+02:00,27083.44,27088.16,27079.45,27088.16,27107.99350000004,27122.589199999977,NaN,NaN,0.33617,0.4133774999999999
2023-05-31T21:04:00+02:00,27086.13,27086.13,27078.15,27080.86,27105.34250000004,27121.74959999997,NaN,NaN,0.12642,0.4089244999999999
