time,open,high,low,close,ema20,ema50,ema100,ema200,Volume,Volume MA
2023-06-06T14:00:00+02:00,25783.24,25793.36,25783.24,25792.83,25791.045197403157,25806.433924189827,25825.541725659903,25842.42644265917,0.1639,0.5180704999999899
2023-06-06T14:01:00+02:00,25792.33,25802.28,25792.33,25802.28,25792.115178602857,25806.27102520199,25825.081097429014,25842.026975568035,0.29063,0.50129599999999
2023-06-06T14:02:00+02:00,25801.79,25812.2,25801.79,25806.47,25793.482304450205,25806.278828135244,25824.712560846263,25841.673174816115,0.43484,0.49902049999998993
2023-06-06T14:03:00+02:00,25800.81,25811.06,25800.81,25810.47,25795.10018021685,25806.443187816214,25824.430529938418,25841.36269546471,0.13669,0.4201099999999899
2023-06-06T14:04:00+02:00,25810.83,25811.32,25796.38,25796.38,25795.222067815244,25806.04855299989,25823.87507390003,25840.91510645511,0.47978,0.4211439999999899
2023-06-06T14:05:00+02:00,25799.91,25804.9,25794.13,25794.13,25795.11806135665,25805.581158764602,25823.286062535673,25840.449583007798,0.11544,0.3593639999999899
2023-06-06T14:06:00+02:00,25794.63,25801.52,25792.2,25796.26,25795.226817417923,25805.215623126776,25822.75089298051,25840.009885664436,0.23805,0.32341699999998996
2023-06-06T14:07:00+02:00,25796.98,25803.39,25792.56,25795.8,25795.281406235263,25804.84638300416,25822.21721193139,25839.569986304592,0.3128,0.32613999999998994
2023-06-06T14:08:00+02:00,25803.72,25808.76,25796.92,25798.08,25795.547938974763,25804.581034651055,25821.73924733869,25839.15715061997,0.46119,0.34518499999998997
2023-06-06T14:09:00+02:00,25798.34,25801.62,25797.45,25799.01,25795.877659072405,25804.362562703955,25821.289163232974,25838.757676484445,0.37971,0.35698049999999
2023-06-06T14:10:00+02:00,25799.99,25799.99,25674.63,25674.63,25784.33026297027,25799.275011225367,25818.385021386777,25837.124565275644,6.25798,0.6582619999999899
2023-06-06T14:11:00+02:00,25682.72,25683.49,25559.01,25559.15,25762.88452363977,25789.85834411849,25813.25165462664,25834.35864920325,10.90554,1.1925949999999899
2023-06-06T14:12:00+02:00,25559.71,25626.75,25545.85,25617.3,25749.01933091217,25783.09135023149,25809.371423841956,25832.198861648987,2.41041,1.2954844999999897
2023-06-06T14:13:00+02:00,25617.37,25622.03,25544.27,25544.27,25729.519394634823,25773.725807085157,25804.12189069657,25829.333897851484,2.3927,1.4040989999999898
2023-06-06T14:14:00+02:00,25539.46,25554.57,25467.28,25554.57,25712.857547526743,25765.13146170927,25799.18026909862,25826.599928718635,12.96447,2.0454289999999897
2023-06-06T14:15:00+02:00,25565.16,25680.64,25555.23,25680.64,25709.78920966705,25761.818071054004,25796.83293703726,25825.147591119443,0.87247,2.0760259999999895
2023-06-06T14:16:00+02:00,25648.54,25654.34,25626.23,25642.93,25703.421665889236,25757.155793757767,25793.78535412563,25823.334480760044,0.31537,2.08003599999999
2023-06-06T14:17:00+02:00,25656.09,25756.61,25654.32,25750.12,25707.869126280737,25756.87988027707,25792.920693647895,25822.605978463926,1.27462,2.0624414999999896
2023-06-06T14:18:00+02:00,25753.1,25834.34,25753.1,25771.69,25713.94730473019,25757.46066928581,25792.50028387269,25822.099351812543,2.38153,2.1667209999999892
2023-06-06T14:19:00+02:00,25769.13,25811.85,25768.92,25783.74,25720.59422808922,25758.491231274602,25792.326812904914,25821.71766671988,3.69583,2.3241974999999893
2023-06-06T14:20:00+02:00,25774.8,25781.81,25722.62,25727.24,25721.227158747388,25757.265692793244,25791.03796512462,25820.77759043411,0.68123,2.3500639999999895
2023-06-06T14:21:00+02:00,25711.3,25755.64,25711.3,25740.77,25723.08838172383,25756.618802879784,25790.042559874626,25819.981495006905,1.59897,2.4154809999999896
2023-06-06T14:22:00+02:00,25751.86,25760.17,25694.26,25701.34,25721.01710727394,25754.45100668842,25788.286073540476,25818.800982618777,0.94134,2.440805999999989
2023-06-06T14:23:00+02:00,25697.22,25702.11,25668.56,25690.84,25718.143097057375,25751.956457406523,25786.35644832185,25817.52773901063,2.61438,2.564690499999989
2023-06-06T14:24:00+02:00,25692.03,25701.11,25666.25,25701.11,25716.520897337625,25749.962478684698,25784.66839984023,25816.369353547838,1.14018,2.597710499999989
2023-06-06T14:25:00+02:00,25695.64,25735.64,25688.26,25716.63,25716.531288067374,25748.655322657847,25783.32110479389,25815.376922169253,1.02849,2.6433629999999892
2023-06-06T14:26:00+02:00,25720.49,25732,25691.88,25695.27,25714.50640348953,25746.561780592834,25781.57751856035,25814.181828416324,0.40572,2.651746499999989
2023-06-06T14:27:00+02:00,25696.88,25696.88,25665.93,25683.34,25711.538174585763,25744.08249507939,25779.632221163116,25812.879919675863,0.43289,2.657750999999989
2023-06-06T14:28:00+02:00,25676.4,25695.59,25673.45,25688.51,25709.345015101404,25741.903181546866,25777.827820744045,25811.642408037296,0.45928,2.657655499999989
2023-06-06T14:29:00+02:00,25688.26,25688.26,25642.82,25642.82,25703.00929937746,25738.017566584243,25775.154398551094,25809.962583081702,1.10463,2.693901499999989
2023-06-06T14:30:00+02:00,25646.2,25678.15,25646.2,25675.23,25700.3636518177,25735.555309071136,25773.175697589686,25808.62196036447,0.68967,2.415485999999989
2023-06-06T14:31:00+02:00,25674.93,25694.15,25665.41,25674.38,25697.889018311253,25733.156277342856,25771.219347142367,25807.28621946532,0.28042,1.8842299999999887
2023-06-06T14:32:00+02:00,25672.53,25673.48,25641.74,25641.92,25692.558635614943,25729.578384113724,25768.658964030637,25805.640784445764,1.20214,1.8238164999999888
2023-06-06T14:33:00+02:00,25629.29,25653.12,25626.41,25626.41,25686.258765556377,25725.532565128873,25765.842152861715,25803.857393555758,1.04809,1.756585999999989
2023-06-06T14:34:00+02:00,25627.71,25636.71,25604.67,25634.71,25681.349359312913,25721.970895908133,25763.245476567423,25802.174334913412,3.34631,1.275677999999989
2023-06-06T14:35:00+02:00,25633.29,25633.3,25582.52,25582.52,25671.93703937835,25716.5022333235,25759.666754259157,25799.98871964064,1.75543,1.319825999999989
2023-06-06T14:36:00+02:00,25581.56,25595.07,25558.25,25580.52,25663.23065467565,25711.16959672258,25756.11929377878,25797.80495128601,1.97833,1.402973999999989
2023-06-06T14:37:00+02:00,25585.12,25618.09,25574.64,25574.64,25654.793449468445,25705.81549489032,25752.52564439702,25795.584404507044,1.39303,1.408894499999989
2023-06-06T14:38:00+02:00,25582.7,25600.18,25567.67,25598.49,25649.431216185738,25701.606651953447,25749.47543361688,25793.62326615374,0.35415,1.307525499999989
2023-06-06T14:39:00+02:00,25592.73,25609.94,25575.47,25579.15,25642.73776702519,25696.804430308213,25746.10265275318,25791.48920380395,0.86954,1.166210999999989
2023-06-06T14:40:00+02:00,25582.2,25592.75,25551.63,25589.93,25637.708455879936,25692.61327617848,25743.010124975888,25789.483639586997,0.92285,1.178291999999989
2023-06-06T14:41:00+02:00,25593.08,25644.28,25592.9,25642.78,25638.191460081845,25690.659030053834,25741.02537002587,25788.023901879664,2.38595,1.217640999999989
2023-06-06T14:42:00+02:00,25645.15,25692.71,25645.15,25687.2,25642.85894007405,25690.523381816427,25739.959521114466,25787.02067897539,4.34622,1.387884999999989
2023-06-06T14:43:00+02:00,25685.67,25685.67,25664.92,25666.73,25645.13237435271,25689.590308019706,25738.50943158745,25785.82375679653,0.33138,1.273734999999989
2023-06-06T14:44:00+02:00,25667.62,25689.14,25667.62,25688.51,25649.26357679531,25689.547942999325,25737.519343833243,25784.855460709,0.6234,1.2478959999999888
2023-06-06T14:45:00+02:00,25685.67,25744.74,25685.67,25721.82,25656.173712338616,25690.813513862096,25737.208465737534,25784.228242194484,1.51182,1.2720624999999888
2023-06-06T14:46:00+02:00,25719.69,25725.01,25688.1,25689.46,25659.34383497303,25690.760434887114,25736.262951564513,25783.285274610458,0.64585,1.2840689999999888
2023-06-06T14:47:00+02:00,25687.35,25688.54,25651.97,25652.03,25658.647279261313,25689.241594303305,25734.594972325613,25781.97925197752,1.79087,1.3519679999999887
2023-06-06T14:48:00+02:00,25651.79,25675.19,25651.79,25672.19,25659.93706218881,25688.572904330627,25733.359230299364,25780.886821609583,2.43251,1.4506294999999887
2023-06-06T14:49:00+02:00,25669.35,25695.89,25667.92,25693.89,25663.170675313682,25688.78141788629,25732.577661382544,25780.02118159357,2.43175,1.5169854999999888
2023-06-06T14:50:00+02:00,25690.1,25690.1,25667.55,25669.73,25663.795372902856,25688.034303459375,25731.333153236355,25778.923756901095,2.58328,1.611665999999989
2023-06-06T14:51:00+02:00,25668.99,25678.53,25659.13,25678.53,25665.19867072163,25687.661585676655,25730.287546241576,25777.924814046357,2.84395,1.7398424999999889
2023-06-06T14:52:00+02:00,25678.28,25697.9,25674.44,25681.13,25666.715940176713,25687.405445061882,25729.314129484315,25776.961681568282,1.66221,1.762845999999989
2023-06-06T14:53:00+02:00,25681.62,25723.28,25680.66,25713.33,25671.155374445596,25688.42209427514,25728.997612068786,25776.3285305079,2.02031,1.811456999999989
2023-06-06T14:54:00+02:00,25708.55,25708.55,25683.45,25687.81,25672.7415292603,25688.398090578077,25728.182015790197,25775.44774910981,1.21865,1.7050739999999887
2023-06-06T14:55:00+02:00,25685.87,25691.26,25667.83,25668.44,25672.331859806938,25687.61542035933,25726.99900557653,25774.382995387325,1.86742,1.710673499999989
2023-06-06T14:56:00+02:00,25668.2,25675.8,25630.84,25641.9,25669.43358744437,25685.82265877661,25725.313876753233,25773.064756627253,3.18248,1.770880999999989
2023-06-06T14:57:00+02:00,25643.12,25643.12,25619.53,25628.62,25665.546579116337,25683.579417255958,25723.399146520496,25771.62749536728,2.23147,1.8128029999999888
2023-06-06T14:58:00+02:00,25625.03,25637.67,25621.11,25628.18,25661.987857295735,25681.406891089056,25721.513618866626,25770.20015710492,1.90669,1.890429999999989
2023-06-06T14:59:00+02:00,25626.5,25651.4,25624.52,25646.72,25660.53377564852,25680.04662085027,25720.03255710689,25768.971498825267,1.30463,1.912184499999989
2023-06-06T15:00:00+02:00,25644.52,25663.61,25636.48,25660.24,25660.50579701533,25679.269890620846,25718.84854607507,25767.889593364318,0.85689,1.9088864999999893
2023-06-06T15:01:00+02:00,25658.98,25665.92,25657.89,25665.92,25661.02143539482,25678.74636549846,25717.80045605378,25766.874970544774,0.68674,1.823925999999989
2023-06-06T15:02:00+02:00,25665.92,25684.03,25664.23,25684.03,25663.21272726198,25678.95356685146,25717.131734151724,25766.05064247965,2.02454,1.7078419999999892
2023-06-06T15:03:00+02:00,25674.23,25682.21,25668.48,25670.32,25663.889610379887,25678.614995602384,25716.204769119016,25765.098098773386,3.49964,1.866254999999989
2023-06-06T15:04:00+02:00,25669.09,25671.7,25653.18,25653.19,25662.870599867518,25677.61793695131,25714.956951908738,25763.984585352755,0.34815,1.852492499999989
2023-06-06T15:05:00+02:00,25653,25653,25632.16,25634.41,25660.160066546803,25675.923508051255,25713.361962762032,25762.69528599601,0.41615,1.7977089999999891
2023-06-06T15:06:00+02:00,25631.7,25631.7,25601.94,25613.18,25655.685774494727,25673.462978323754,25711.37816151922,25761.207571707495,1.33131,1.831981999999989
2023-06-06T15:07:00+02:00,25609.01,25640.08,25608.77,25630.87,25653.32236739999,25671.792665448313,25709.783940499037,25759.910680446723,2.08003,1.8464399999999892
2023-06-06T15:08:00+02:00,25632.79,25644.49,25629.01,25632.23,25651.313570504753,25670.241188371907,25708.248218904995,25758.640225914914,1.10963,1.7802959999999892
2023-06-06T15:09:00+02:00,25627.63,25637.34,25612.09,25612.59,25647.62561140906,25667.980357455363,25706.35399674846,25757.18698983616,1.29413,1.7234149999999893
2023-06-06T15:10:00+02:00,25610.55,25610.55,25584.48,25608.47,25643.89650556058,25665.64661794731,25704.415699783145,25755.707218793013,1.6562,1.6770609999999895
2023-06-06T15:11:00+02:00,25606.24,25606.24,25592.86,25597.4,25639.468266935764,25662.970279988593,25702.29657701516,25754.132022586116,0.71051,1.5703889999999894
2023-06-06T15:12:00+02:00,25598.1,25636.12,25583.98,25634.29,25638.975098656167,25661.845563126295,25700.94991212377,25752.939564649936,1.53733,1.5641449999999895
2023-06-06T15:13:00+02:00,25629.04,25647.16,25608.47,25608.47,25636.069851165103,25659.75240378801,25699.11862673518,25751.502056543966,0.84726,1.5054924999999895
2023-06-06T15:14:00+02:00,25608.47,25612.49,25593.64,25600.87,25632.717484387475,25657.443289913972,25697.17310937409,25750.00323011069,1.24767,1.5069434999999893
2023-06-06T15:15:00+02:00,25594.6,25631.25,25589.99,25616.95,25631.215819207715,25655.855317760484,25695.58453295084,25748.679317373273,1.20067,1.4736059999999893
2023-06-06T15:16:00+02:00,25614.71,25614.71,25591.88,25591.88,25627.469550711743,25653.346481769877,25693.530977842904,25747.119125160603,0.47911,1.3384374999999893
2023-06-06T15:17:00+02:00,25590.92,25590.92,25556.14,25566.65,25621.67721254872,25649.946619739687,25691.018483232154,25745.323412472437,2.98252,1.3759899999999892
2023-06-06T15:18:00+02:00,25553,25558.46,25486.73,25552.38,25615.07747802027,25646.12047778911,25688.273166732506,25743.403577522462,2.5599,1.4086504999999891
2023-06-06T15:19:00+02:00,25552.41,25599.93,25552.41,25565.64,25610.369146780246,25642.96438062091,25685.844787193248,25741.63478570632,2.70368,1.478602999999989
2023-06-06T15:20:00+02:00,25564.09,25587.9,25562.93,25579.48,25607.427323277367,25640.47479706715,25683.73855378348,25740.02130525153,0.29241,1.450378999999989
2023-06-06T15:21:00+02:00,25576.08,25608.24,25576.04,25595.09,25606.252340108094,25638.69500110373,25681.98313687688,25738.579202711713,0.63325,1.447704499999989
2023-06-06T15:22:00+02:00,25590.73,25598.29,25567.91,25590.37,25604.739736288277,25636.79990302123,25680.169015354564,25737.10448427677,2.50074,1.471514499999989
2023-06-06T15:23:00+02:00,25585.29,25607.97,25577,25586.91,25603.041666165584,25634.843436236086,25678.322302179226,25735.610011796405,0.5452,1.323792499999989
2023-06-06T15:24:00+02:00,25590.24,25614.31,25590.24,25597.61,25602.524364626006,25633.38330148173,25676.724038769735,25734.23687735067,1.3585,1.374309999999989
2023-06-06T15:25:00+02:00,25592.2,25605.53,25581.29,25596.75,25601.974425137814,25631.94670142362,25675.14039443766,25732.868848720318,1.06845,1.406924999999989
2023-06-06T15:26:00+02:00,25599.49,25600.35,25585.03,25591.78,25601.00352750564,25630.37153666191,25673.48969355771,25731.46497957882,0.93838,1.387278499999989
2023-06-06T15:27:00+02:00,25590.91,25610.41,25590.91,25599.74,25600.883191552723,25629.170299930072,25672.02930358627,25730.154283264605,0.55014,1.3107839999999888
2023-06-06T15:28:00+02:00,25600.94,25617.21,25585.87,25617.21,25602.438125690558,25628.701268560264,25670.943772822186,25729.03045955053,4.95062,1.502833499999989
2023-06-06T15:29:00+02:00,25625.08,25662.62,25625.08,25635.82,25605.61735181527,25628.980434499077,25670.248252568283,25728.10299229132,2.26606,1.551429999999989
2023-06-06T15:30:00+02:00,25636.53,25645.04,25611.27,25617.71,25606.769032594766,25628.538456675586,25669.207891131286,25727.004554557076,0.52263,1.4947514999999891
2023-06-06T15:31:00+02:00,25618.2,25625.13,25608.99,25618.57,25607.892934252406,25628.147536805955,25668.205160613834,25725.925603765463,0.40185,1.479318499999989
2023-06-06T15:32:00+02:00,25617.33,25619.97,25596.13,25608.98,25607.996464323605,25627.395868695916,25667.032385156133,25724.761965917052,0.55489,1.430196499999989
2023-06-06T15:33:00+02:00,25608.5,25615.11,25570.14,25570.14,25604.391086768977,25625.15054051176,25665.113724063933,25723.223438893,2.50534,1.513100499999989
2023-06-06T15:34:00+02:00,25561.06,25602.03,25560.11,25580.37,25602.10336421955,25623.394440883847,25663.435630518114,25721.802011640335,2.52809,1.5771214999999892
2023-06-06T15:35:00+02:00,25581.61,25604.04,25580.44,25585.09,25600.48304381769,25621.892305947225,25661.884231893993,25720.44169311655,0.65119,1.5496474999999892
2023-06-06T15:36:00+02:00,25584.05,25612.3,25568.11,25605.39,25600.95037297791,25621.245156694393,25660.765534232727,25719.296900150217,1.30168,1.5907759999999893
2023-06-06T15:37:00+02:00,25610.49,25650,25603.42,25629.96,25603.713194599062,25621.586915255397,25660.155523653862,25718.407975770613,1.82831,1.5330654999999893
2023-06-06T15:38:00+02:00,25628.35,25639.82,25587.68,25591.7,25602.56908082772,25620.41487936303,25658.799968730025,25717.147199892297,2.76595,1.5433679999999894
2023-06-06T15:39:00+02:00,25588.4,25601.03,25568.8,25572.89,25599.742501701272,25618.551158603696,25657.09878123042,25715.711804868493,2.18339,1.5173534999999894
2023-06-06T15:40:00+02:00,25572.38,25594.17,25563.15,25594.17,25599.21178725353,25617.595034736885,25655.85266675061,25714.50243367577,2.47253,1.6263594999999895
2023-06-06T15:41:00+02:00,25600.03,25623.7,25600.03,25623.7,25601.54399799129,25617.83444513936,25655.2159802803,25713.598926873026,1.16037,1.6527154999999893
2023-06-06T15:42:00+02:00,25626.96,25646.61,25617.99,25646.61,25605.835998182596,25618.96289827115,25655.045564829205,25712.932370386727,1.48941,1.6021489999999894
2023-06-06T15:43:00+02:00,25644.63,25688.29,25643,25675.21,25612.44304597473,25621.1686669664,25655.44486057516,25712.557023417703,2.69272,1.7095249999999893
2023-06-06T15:44:00+02:00,25676.17,25763.89,25672.8,25729.7,25623.610374929518,25625.4247976736,25656.91525937565,25712.72760029912,2.58502,1.7708509999999893
2023-06-06T15:45:00+02:00,25729.79,25756.3,25718.35,25718.39,25632.637005888613,25629.070491882478,25658.132580972175,25712.7839425847,0.9613,1.7654934999999896
2023-06-06T15:46:00+02:00,25711.24,25768.41,25706.65,25768.41,25645.567767232555,25634.534786318458,25660.31629224005,25713.337435693313,0.59832,1.7484904999999895
2023-06-06T15:47:00+02:00,25769.14,25829.23,25764.29,25793.35,25659.64226559136,25640.762833913814,25662.950623086785,25714.133580611786,2.48771,1.8453689999999896
2023-06-06T15:48:00+02:00,25778.96,25800.07,25760.25,25787.12,25671.783002201704,25646.502330623076,25665.409422629622,25714.859813640523,2.57447,1.7265614999999894
2023-06-06T15:49:00+02:00,25785.44,25805.13,25774.06,25786.37,25682.696049611066,25651.98733726531,25667.80468158745,25715.571357783403,0.76111,1.6513139999999893
2023-06-06T15:50:00+02:00,25781.14,25796.49,25754.69,25760.62,25690.117378219536,25656.24744168628,25669.642608684728,25716.019602979588,0.35148,1.6427564999999895
2023-06-06T15:51:00+02:00,25746.8,25751.65,25715.41,25717.66,25692.740485055772,25658.655777306423,25670.593448116713,25716.035925338,0.78051,1.6616894999999894
2023-06-06T15:52:00+02:00,25717.74,25738.04,25709.35,25734.73,25696.739486479033,25661.63908015715,25671.863478847074,25716.221936031154,2.49478,1.7586839999999893
2023-06-06T15:53:00+02:00,25728.8,25767.15,25722.56,25758.59,25702.630011576268,25665.441077013733,25673.58083570159,25716.643508806963,0.35802,1.6513179999999896
2023-06-06T15:54:00+02:00,25755.13,25757.06,25735.14,25738.78,25706.07286761662,25668.317113209272,25674.871908261954,25716.863772400924,0.4584,1.5478334999999896
2023-06-06T15:55:00+02:00,25736.29,25773.28,25724.24,25752.03,25710.44973736742,25671.599971514792,25676.399791266667,25717.21368511335,1.82823,1.6066854999999898
2023-06-06T15:56:00+02:00,25758.95,25811.82,25758.72,25803.26,25719.288809999096,25676.76310988676,25678.911874607922,25718.06986735103,2.26889,1.6550459999999898
2023-06-06T15:57:00+02:00,25799.76,25858.96,25789.89,25821.52,25729.025113808704,25682.439850675513,25681.73579788301,25719.09922190475,2.13301,1.6702809999999897
2023-06-06T15:58:00+02:00,25815.84,25822.15,25801.23,25817.76,25737.476055350733,25687.746523198042,25684.429346439785,25720.08092118928,0.4853,1.5562484999999895
2023-06-06T15:59:00+02:00,25817.67,25847.71,25816.34,25819.96,25745.331669126852,25692.93136542557,25687.113121757808,25721.07474286899,2.06098,1.5501279999999897
2023-06-06T16:00:00+02:00,25818.75,25855.55,25818.75,25850.28,25755.326748257627,25699.101900114765,25690.34414904973,25722.360367318055,1.69289,1.5111459999999897
2023-06-06T16:01:00+02:00,25851.09,25949.17,25843.49,25938.98,25772.817534137852,25708.50888442399,25695.267631246767,25724.51578654872,9.17393,1.9118239999999898
2023-06-06T16:02:00+02:00,25948.7,26081.49,25948.7,26059.9,25800.15872136282,25722.28892817207,25702.488074192373,25727.85294290147,9.81957,2.32833199999999
2023-06-06T16:03:00+02:00,26055.94,26196.13,26049.89,26113.39,25829.990271709215,25737.626225106498,25710.624745990543,25731.68913252434,6.83728,2.5355599999999896
2023-06-06T16:04:00+02:00,26123.98,26127.16,26022.23,26026.79,25848.733102975006,25748.965980984674,25716.88544408974,25734.6254595639,2.77635,2.5451264999999896
2023-06-06T16:05:00+02:00,26025.05,26028.54,25975.14,25975.14,25860.771855072624,25757.835550357824,25721.999395691924,25737.018639070728,2.82213,2.6381679999999896
2023-06-06T16:06:00+02:00,25975.51,26003.19,25967.25,25986.88,25872.782154589517,25766.81768563791,25727.24455617327,25739.504821766543,2.45961,2.7312324999999893
2023-06-06T16:07:00+02:00,25998.95,26033.8,25998.95,26004,25885.27909224766,25776.118952867797,25732.72486199162,25742.136614584786,2.2019,2.7169419999999898
2023-06-06T16:08:00+02:00,26010.66,26075.83,26009.65,26074.04,25903.25632155741,25787.802131186705,25739.483577595747,25745.439135832698,2.07369,2.6919029999999897
2023-06-06T16:09:00+02:00,26072.19,26105.78,26033.63,26105.78,25922.544290932892,25800.271851532325,25746.736972098803,25749.024617068193,2.00076,2.7538854999999893
2023-06-06T16:10:00+02:00,26112.28,26123.03,26076.09,26123.03,25941.6381679869,25812.929033825174,25754.188319185956,25752.74606366453,0.66403,2.7695129999999892
2023-06-06T16:11:00+02:00,26127.08,26195.82,26112.7,26125.47,25959.145961511957,25825.185542302617,25761.540431677324,25756.454759548466,3.68894,2.9149344999999895
2023-06-06T16:12:00+02:00,26119.63,26124.23,26051.12,26063.71,25969.10444136796,25834.539442604477,25767.523987485692,25759.51202562261,5.48154,3.0642724999999897
2023-06-06T16:13:00+02:00,26065.12,26083.06,26051.68,26059.41,25977.704970761486,25843.357895835674,25773.30390852558,25762.496085069153,0.52428,3.072585499999989
2023-06-06T16:14:00+02:00,26055.66,26055.66,26015.52,26031,25982.780687831822,25850.71640972447,25778.406801426063,25765.167765814735,1.93363,3.1463469999999893
2023-06-06T16:15:00+02:00,26031.75,26066.63,26008.89,26013.43,25985.69966994308,25857.097334833317,25783.0607261503,25767.638036801654,1.14312,3.11209149999999
2023-06-06T16:16:00+02:00,26021.4,26057.83,26008.72,26052.87,25992.096844234213,25864.774694251617,25788.403484048315,25770.476165788703,2.62627,3.1299604999999895
2023-06-06T16:17:00+02:00,26049.09,26085.29,26024.58,26034.89,25996.172382878573,25871.445882712338,25793.284405156268,25773.10714921369,2.24857,3.1357384999999898
2023-06-06T16:18:00+02:00,26035.73,26038.57,26014.73,26018.34,25998.283584509183,25877.20643633146,25797.740951588818,25775.547277082213,0.52777,3.1378619999999895
2023-06-06T16:19:00+02:00,26020.03,26020.48,25975.63,25982,25996.73276693688,25881.315987847873,25801.38964561676,25777.601533031644,3.58718,3.2141719999999894
2023-06-06T16:20:00+02:00,25976.64,26031.08,25957.1,26031.08,26000.003931990508,25887.189086363644,25805.937969465933,25780.123706832324,3.83167,3.321110999999989
2023-06-06T16:21:00+02:00,26039.31,26056.5,26019.03,26052.87,26005.03879561046,25893.68637709448,25810.827712644827,25782.83760029668,2.94437,3.0096329999999893
2023-06-06T16:22:00+02:00,26055.13,26072.47,26050.4,26069.22,26011.151291266608,25900.570048580972,25815.944391602356,25785.687176413132,0.49032,2.543170499999989
2023-06-06T16:23:00+02:00,26067.26,26076.43,26054.81,26054.81,26015.30926352693,25906.618674126817,25820.674403649835,25788.365015453797,1.69972,2.286292499999989
2023-06-06T16:24:00+02:00,26054.06,26069.36,26043.08,26063.23,26019.873143191035,25912.760294749296,25825.47748476568,25791.099990424405,0.48392,2.171670999999989
2023-06-06T16:25:00+02:00,26063.27,26095.77,26032.88,26034.36,26021.25284383951,25917.528910641482,25829.613772196062,25793.52048803212,0.99417,2.0802729999999885
2023-06-06T16:26:00+02:00,26036.88,26055.93,26028.17,26034.65,26022.52876347384,25922.121894537893,25833.673895518914,25795.91978665867,0.56482,1.9855334999999887
2023-06-06T16:27:00+02:00,26033.72,26049.24,26014.97,26027.48,26023.000309809668,25926.253584948172,25837.511640162105,25798.22386838346,2.03806,1.9773414999999885
2023-06-06T16:28:00+02:00,26022.03,26034.97,26016.54,26034.97,26024.140280303985,25930.516973773734,25841.42170669355,25800.579551285115,0.50951,1.8991324999999886
2023-06-06T16:29:00+02:00,26034.42,26040.46,26003.55,26012.54,26023.035491703606,25933.73356303751,25844.81018774912,25802.688610476307,1.31187,1.8646879999999886
2023-06-06T16:30:00+02:00,26012.19,26031.42,26003.89,26003.89,26021.212111541357,25936.484795859567,25847.96028304122,25804.690614352166,0.81495,1.8722339999999889
2023-06-06T16:31:00+02:00,26003.38,26010.48,25984.57,25998.99,26019.09571996599,25938.935980335664,25850.95097050575,25806.623941572543,1.26639,1.7511064999999888
2023-06-06T16:32:00+02:00,25987.72,26029.94,25986.41,26026.47,26019.79803235018,25942.368686989168,25854.42659485217,25808.81146454197,1.2094,1.537499499999989
2023-06-06T16:33:00+02:00,26030.88,26102.55,26022.85,26102.55,26027.679172126354,25948.65030710724,25859.339929607573,25811.734236039065,1.98433,1.610501999999989
2023-06-06T16:34:00+02:00,26088.52,26093.82,26067.34,26089.35,26033.552584304798,25954.167942122644,25863.89458446683,25814.496581949123,1.4596,1.586800499999989
2023-06-06T16:35:00+02:00,26076.56,26088.85,26067.44,26082.18,26038.18376675196,25959.188022823717,25868.217067942736,25817.160098546643,0.64642,1.561965499999989
2023-06-06T16:36:00+02:00,26076.24,26135.69,26076.05,26126.93,26046.63578896606,25965.766139575728,25873.340096300304,25820.242386123293,1.17869,1.4895864999999888
2023-06-06T16:37:00+02:00,26123.55,26130.67,26093.39,26108.15,26052.49428525501,25971.34982037668,25877.989797363665,25823.107138500174,5.9744,1.6758779999999889
2023-06-06T16:38:00+02:00,26105.8,26106.34,26066.65,26072.96,26054.44340094501,25975.334533303085,25881.850593455474,25825.59323662455,0.51837,1.675407999999989
2023-06-06T16:39:00+02:00,26062.48,26066.22,26056.07,26056.08,26054.599267521673,25978.50102219316,25885.300680713783,25827.886637255153,0.23531,1.5078144999999887
2023-06-06T16:40:00+02:00,26062.52,26097.41,26060.03,26095.48,26058.492670614847,25983.088433087545,25889.462647432323,25830.549257779978,0.97257,1.3648594999999888
2023-06-06T16:41:00+02:00,26088.2,26094.69,26075.14,26090.2,26061.512416270576,25987.288886691957,25893.437644512873,25833.132847254805,0.99271,1.2672764999999888
2023-06-06T16:42:00+02:00,26077.04,26078.89,26051.41,26052,26060.606471863855,25989.82657740992,25896.57749313638,25835.310629869186,0.32503,1.259011999999989
2023-06-06T16:43:00+02:00,26050.45,26085.03,26049.81,26075.18,26061.99442692444,25993.173770452668,25900.114176440613,25837.697389770983,1.03557,1.2258044999999889
2023-06-06T16:44:00+02:00,26076.62,26086.25,26056.16,26086.25,26064.304481503066,25996.82381867021,25903.80003433288,25840.17055007177,0.55447,1.2293319999999888
2023-06-06T16:45:00+02:00,26095.5,26146.13,26095.5,26116.51,26069.276435645632,26001.517394408635,25908.01211286094,25842.92019633971,1.10388,1.2348174999999888
2023-06-06T16:46:00+02:00,26104,26109.13,26059.2,26065.7,26068.935822727,26004.034359333786,25911.134645279533,25845.13691080399,0.43675,1.2284139999999888
2023-06-06T16:47:00+02:00,26071.1,26082.22,26060.15,26065.4,26068.59907770538,26006.440855046185,25914.18940477895,25847.328583333303,0.85643,1.1693324999999886
2023-06-06T16:48:00+02:00,26066.49,26079.3,26051.49,26064.66,26068.223927447725,26008.723958769864,25917.1690205259,25849.491084991678,1.9667,1.2421919999999886
